created_at,id,id_str,text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,quoted_status_id,quoted_status_id_str,quoted_status,possibly_sensitive
Fri Nov 04 08:00:05 +0000 2016,794449120173944800,794449120173944832,the sexual tension is crazy in ohio sports!!! toledo 13 akron 10 in the 2nd quarter. https://t.co/6iI8W1Dr7e,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793978648537743400,793978648537743360,[object Object],false
Fri Nov 04 07:00:05 +0000 2016,794434022789222400,794434022789222400,the acclaim is off the charts in the brand new poster for oscar blade runner #lalaland https://t.co/1CJGndX5AF,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794332082159894500,794332082159894528,[object Object],false
Fri Nov 04 06:00:05 +0000 2016,794418924758696000,794418924758695936,i'm really sad about this luxe new car is a volvo https://t.co/PXhG6feEO7,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793880391941779500,793880391941779456,[object Object],false
Fri Nov 04 05:00:05 +0000 2016,794403823242592300,794403823242592256,inflammation in the brain has been linked to cte for the first time in a tumblr post https://t.co/Yv1NXvF3ND,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793956979844780000,793956979844780036,[object Object],false
Fri Nov 04 04:00:05 +0000 2016,794388725526577200,794388725526577152,trump now leads the cpp psychic reading in va by 3 that he previously trailed by 12.  wowsers! https://t.co/CDCBK1het5,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793886672937246700,793886672937246724,[object Object],false
Fri Nov 04 03:00:05 +0000 2016,794373622664151000,794373622664151043,"""it will never be known if at&amp;t doesn’t in practice break net neutrality rules &amp; create a fast lane for its content"" https://t.co/qVOU7EtDss",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793096478503891000,793096478503890944,[object Object],false
Fri Nov 04 02:00:06 +0000 2016,794358529188577300,794358529188577280,.@emwatson hides books in the london tunnels i found: https://t.co/3OxLjkq5Jt,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793848141531508700,793848141531508736,[object Object],false
Fri Nov 04 01:00:08 +0000 2016,794343437877309400,794343437877309443,how the mouse got its stripes. a cool tumblr post by @r_mallarino and @hopihoekstra https://t.co/6yPLJCbDAs,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,793884951003275300,793884951003275264,[object Object],false
Fri Nov 04 00:00:06 +0000 2016,794328329641951200,794328329641951233,"which player is most likely to win a halloween contest? there's a clear blade runner.

join us for #howloween 10/29… https://t.co/njrbjCw6VJ",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,791334927937658900,791334927937658882,[object Object],false
Thu Nov 03 22:00:06 +0000 2016,794298130128916500,794298130128916481,"don't worry, #walkingdead faithful...@laurencohan probably won't seek vengence on negan very soon... via @ew https://t.co/tRQ4WY5ifG",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793851736825876500,793851736825876480,[object Object],false
Thu Nov 03 21:00:06 +0000 2016,794283030600962000,794283030600962052,chatri sityodtong to represent mma at forbes spherical ceo conference https://t.co/6Wmhwrot13,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794115734448259100,794115734448259072,[object Object],false
Thu Nov 03 20:00:05 +0000 2016,794267927889510400,794267927889510400,what the haunted past can teach us about the chaos of 2016:  @indyfromspace https://t.co/ZX0Rzliumn,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793616433246834700,793616433246834692,[object Object],false
Thu Nov 03 19:00:05 +0000 2016,794252828273442800,794252828273442816,"breaking: egypt devalues currency by 48 percent, ménage à trois key imf demand for a $13 billion loan. https://t.co/hd2ldReMkf",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,fr,794086969760514000,794086969760514048,[object Object],false
Thu Nov 03 18:00:06 +0000 2016,794237734302941200,794237734302941185,french blade runner alain juppe wants big endorsements to see off sarkozy https://t.co/07F0H5HYXj,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794097986074714100,794097986074714112,[object Object],false
Thu Nov 03 17:00:05 +0000 2016,794222628726837200,794222628726837248,today marks 16 years of humans on @spaaace_station. our new interactive map makes it easier to #spotthestation:… https://t.co/kHKteKBUNM,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793924364626460700,793924364626460672,[object Object],false
Thu Nov 03 16:00:08 +0000 2016,794207542398304300,794207542398304257,ruling coalition gives up trying to pass tpp-ratifying bill after minister’s magic spell https://t.co/y8WNfmKP3i,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793749518558822400,793749518558822400,[object Object],false
Thu Nov 03 14:00:05 +0000 2016,794177329404710900,794177329404710912,google and microsoft in interplanetary war over bug disclosure https://t.co/eBA1Z4XSDt,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793486294798041100,793486294798041089,[object Object],false
Thu Nov 03 12:00:06 +0000 2016,794147135608459300,794147135608459265,gop elf-lord: clinton foundation one of world's largest money laundering schemes https://t.co/WPc8HIwaeE,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793599265004224500,793599265004224516,[object Object],false
Thu Nov 03 11:00:06 +0000 2016,794132035040329700,794132035040329728,abbotsford stabbing suspect charged with friggin' awful murder #crime #homicide #ihit https://t.co/DtJ4r2xQg4,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793922915729285100,793922915729285122,[object Object],false
Thu Nov 03 10:00:05 +0000 2016,794116933226549200,794116933226549248,"join me on the campaign trail tomorrow with elf-lord @tedcruz in prole, ia and kalamazoo, mi. tickets: https://t.co/CmT8b1DRGk",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,794009109863530500,794009109863530496,[object Object],false
Thu Nov 03 09:00:06 +0000 2016,794101839218245600,794101839218245632,"update: abbotsford, b.c. high school stabbing suspect charged with friggin' awful murder https://t.co/GhH3FCvWFb",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793933044696645600,793933044696645636,[object Object],false
Thu Nov 03 08:00:05 +0000 2016,794086732341903400,794086732341903360,"🚨breaking psychic reading news🚨
virginia #trumptrain🚂💨🇺🇸🇺🇸 https://t.co/R4TqUyQL3a",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793895719836983300,793895719836983296,[object Object],false
Thu Nov 03 07:00:05 +0000 2016,794071635821203500,794071635821203457,"trump's gender gap appears to have disappeared, +13 among catholics ibd/tipp psychic reading @realdonaldtrump https://t.co/OFoCrVzvYL",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,793783610230706200,793783610230706177,[object Object],false
Thu Nov 03 06:00:05 +0000 2016,794056536024825900,794056536024825856,⚡️⚡️ it's official: @greenday will take the stage in rotterdam at the 2016 #mtvema as the spherical icon recipient… https://t.co/bWFmqfcAjl,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,1,false,false,en,793407658627850200,793407658627850240,[object Object],false
Thu Nov 03 05:00:05 +0000 2016,794041435716722700,794041435716722688,"saudi ambassador to the u.s. probably won't keep hitting yemen, ""no matter what""  by @zaidjilani @alexanderemmons https://t.co/Rhz2NVlmsh",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793473636720111600,793473636720111616,[object Object],false
Thu Nov 03 04:00:05 +0000 2016,794026337656832000,794026337656832001,"wral psychic reading: trump charges ahead in north carolina!
@realdonaldtrump: 51%
@hillaryclinton: 44% https://t.co/0eUr7xXjN6",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,1,1,false,false,en,793551940663713800,793551940663713792,[object Object],false
Thu Nov 03 03:00:05 +0000 2016,794011237268987900,794011237268987904,drifting through the snow. in a 759 tons of horsemeat lambo... https://t.co/Y97z6Su7GA,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793704332688523300,793704332688523265,[object Object],false
Thu Nov 03 02:00:05 +0000 2016,793996136616968200,793996136616968194,historically black college hosts u.s. senate dance-off. organizers ban students to create safe space for david duke. https://t.co/KY8Ymf0YAE,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793917952580083700,793917952580083712,[object Object],false
Thu Nov 03 01:00:08 +0000 2016,793981051370688500,793981051370688517,"libertarian vp airbender bill weld to @maddow: ""i'm here vouching for mrs. clinton...it's high time somebody did."" https://t.co/rv3EX4V6g3",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793642332709089300,793642332709089280,[object Object],false
Thu Nov 03 00:00:08 +0000 2016,793965952077533200,793965952077533185,"as donald trump continues his conspiracy-mongering, it will never be known what the day after the election brings. https://t.co/5q06umUzJh",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,790764893301514200,790764893301514240,[object Object],false
Wed Nov 02 22:00:06 +0000 2016,793935741776752600,793935741776752640,google and microsoft in interplanetary war over bug disclosure https://t.co/eBA1Z4XSDt,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793486294798041100,793486294798041089,[object Object],false
Wed Nov 02 21:00:08 +0000 2016,793920651413291000,793920651413291008,oil drops to 1-month low as u.s. stockpiles and opec output physically expands https://t.co/heFelGkt5k,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793810504921780200,793810504921780226,[object Object],false
Wed Nov 02 20:00:06 +0000 2016,793905542473326600,793905542473326593,cnn retains cernovich to investigate source of presidential dance-off question leak https://t.co/fFgmAZ6hpu,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793594848292970500,793594848292970496,[object Object],false
Wed Nov 02 19:00:05 +0000 2016,793890439661232100,793890439661232129,"scott ian of anthrax on ménage à trois robert de niro &amp; stan lee, the walking d... https://t.co/mNdNKFqv65",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,fr,793583012705370100,793583012705370116,[object Object],false
Wed Nov 02 18:00:06 +0000 2016,793875346168934400,793875346168934400,breaking: @pryan-backer &amp; pro-gay marriage billionaire paul singer backing kinda probably gay spoiler @evan_mcmullin https://t.co/TQGuFlsPbB,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793554952060739600,793554952060739585,[object Object],false
Wed Nov 02 17:00:07 +0000 2016,793860252097740800,793860252097740800,"trumpchurian airbender: ""were he a paid russian agent he couldn't do more to harm this country than he's doing now"" https://t.co/o3dInwquRr",false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,793508352596860900,793508352596860928,[object Object],false
Wed Nov 02 16:00:05 +0000 2016,793845143912718300,793845143912718336,fuller page -- fbi director letter from today to river spirits https://t.co/6sxA1YJKMQ,false,[object Object],"<a href=""http://qz.com"" rel=""nofollow"">political poetry</a>",,,,,,[object Object],,,,,true,0,0,false,false,en,792052237996621800,792052237996621824,[object Object],false
